name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,maxReductParam,p_rel
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 2.2 30,2145.0,310.44690837924225,2.721261145164194,85.993658744,741.7667440458264,742.8635113505748,0.001476404868445226,0.011519718934333172,13.446922202013868,1.1045610917652486,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,2.2,0.19920740669735432
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 2.2 30,2150.0,0.0,85.92124680955885,86.45921226,714.4204775434278,750.2387085882411,0.04774244601723391,0.0,443.0531562498081,1.3709169568748811,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,2.2,0.0
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2020.0,337.8596460545916,16.953765578386278,43.47801205,100.65948457343256,101.6022031,0.009278524459155495,0.02775717683370675,84.7688278919314,1.1487806732929975,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.21679759759759762
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2025.0,381.32477291359953,14.25527560074389,46.476228195000004,120.50386509667155,122.59128412923278,0.01702746689854983,0.03225773798289093,156.04520589565084,1.1929720276553035,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.24468827703312018
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2030.0,420.1685799107327,11.518024073501469,49.474444340000005,139.96271581185033,143.29479122473512,0.02325329053767875,0.036047831812619585,213.6353262631582,1.2286779022831582,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2696135504028866
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2035.0,454.17051897736246,8.603016984895426,51.19409131500001,159.46211784401308,164.0359229361314,0.027882947894889855,0.038252611920130894,256.6504111876353,1.255347254936334,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2914318965397737
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2040.0,484.18385836044536,5.832872791682095,52.913738290000005,178.96197572806742,184.68954730565466,0.031011888117892898,0.040038614341711465,285.8147751460458,1.2734291605905486,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3106908401576876
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2045.0,515.6761631497889,2.929446417266,54.45241879,199.5886272321621,206.3102767491731,0.032580294219579815,0.041773703916393554,300.4620072323758,1.2825104444840731,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3308988055091869
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2050.0,537.1716738860107,0.46530392502588674,55.99109929,220.45916723659937,227.9423381309668,0.032829227583284055,0.04243056119604546,302.78852685750525,1.2839528866516534,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3446920333810744
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2055.0,563.3762356588874,-2.2373037059739453,56.806347175,243.3258454045909,251.274102713326,0.03163182048172756,0.04294136225410545,291.60200832763553,1.277017245163134,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3615069626121894
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2060.0,580.2737458156066,-4.45302742050507,57.621595060000004,266.694082892665,274.7285252265119,0.02924502407321041,0.042548016505609076,269.3368712251102,1.2632128601595685,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.37234974792300396
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2065.0,598.8486074817197,-6.853663289272308,59.244130865,293.8726498069319,301.58177802991554,0.025562314385648703,0.04263924786943969,235.06855477874865,1.2419665039628243,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3842688552563205
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2070.0,606.3217175582856,-8.718005945656897,60.86666667,321.77981110056817,328.6357226546835,0.020861735598108548,0.04175382128312708,191.47852505046416,1.2149406855312879,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3890641965470058
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2075.0,607.7117551539977,-10.295790317396476,62.654864915,352.9816594545416,358.46154674122863,0.015287238858685444,0.04028125227191979,139.99957346348177,1.1830237355473587,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3899561551305178
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2080.0,592.4516192087825,-10.869091276127826,64.44306316,384.980807183812,388.624184485927,0.009375065802799933,0.037447256753220665,85.65411708284265,1.1493295525913625,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3801640392310036
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2085.0,559.8562120961732,-10.185924121064282,66.14006739,420.2821494328759,421.88915585551115,0.003809072597224142,0.033083088803883276,34.724496477521235,1.1177531878160631,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.3592482357686762
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2090.0,493.78217500679375,-6.805570578796296,67.83707162,455.57263077397846,455.60749846347903,7.65301045705935e-05,0.02644841813235402,0.6966435835397569,1.0966559190217948,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.31684988286731364
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2095.0,397.53818818716945,-0.11613538925910534,70.1648392,492.651631114044,492.6579075206765,1.2739888138726951e-05,0.018548126939722145,0.11596663724423016,1.0962958993150915,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2550920927039452
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2100.0,387.7508809347213,-0.0008936950764756897,72.49260678,529.9466022291367,529.9530936202124,1.2248991757703165e-05,0.01740804651778709,0.11149816186185171,1.0962931288603543,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.24881177860293102
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2105.0,380.2331899285692,-0.04081720305126654,74.82037436,566.9550296735517,566.9492628764604,-1.017162816659839e-05,0.016519849566683877,-0.092587853394481,1.0961665955308955,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.243987830645111
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2110.0,372.5209412738177,-0.017936054667231173,77.14814194,603.724717205485,603.7126285185052,-2.002390940460813e-05,0.015696015280730845,-0.18226812673063686,1.096110993761427,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.23903903903903898
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2115.0,365.0330831577611,0.03280592672408235,79.010356004,633.1534108047445,633.1521421831469,-2.003659962696025e-06,0.01503004672826782,-0.018238493110225115,1.0962126921342716,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2342342342342342
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2120.0,358.48120730621156,0.02969163527395319,80.872570068,662.427549203623,662.4370258247284,1.4305693576736889e-05,0.01445568378842981,0.13021968325954084,1.096304736203621,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.23003003003003003
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2125.0,353.08706329661686,-0.0614610348426672,82.269230616,684.4582087802588,684.4448932179324,-1.9454542591161583e-05,0.014045048698308296,-0.17708549095379517,1.0961142069956087,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.22656871857708827
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2130.0,346.31343786761954,0.04842604315969117,83.665891164,706.3508388059583,706.3558862225958,7.145713281309085e-06,0.013564583044202164,0.0650447248446607,1.0962643277294037,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2222222222222222
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2135.0,341.73422100154886,-0.06096896279503123,84.596998196,721.0495219716342,721.0305268441589,-2.634441506715185e-05,0.013282404118551224,-0.23980008913049544,1.0960753239447392,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2192838327843723
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2140.0,336.01763295804164,0.006339397012457328,85.528105228,735.659868423431,735.6430500372513,-2.2862156012881663e-05,0.012935934098017498,-0.2081031040682088,1.096094976075478,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.2156156156156156
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2145.0,310.88596476303,2.6633537781700496,85.993658744,741.9695658702433,743.0390122837548,0.0014392870304676814,0.011544230174038682,13.108665786782039,1.104351372787805,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.19948914016368163
CBA SSP2 damageBurkeDiff 0.00062 p05 0.03 500 2,2150.0,0.0,85.93570118782029,86.45921226,714.5617510575258,750.3649199094565,0.04771434258447325,0.0,442.78717172588347,1.3707520464700478,SSP2,damageBurkeDiff,0.00062,p05,0.03,1558.410470404288,2.0,1.45,True,500.0,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2020.0,151.33941590458124,32.47801205,43.47801205,99.80232779297239,101.6022031,0.017714924008646847,0.004809085741656636,162.39006024999998,1.1969058373550001,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.038545135965411016
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2025.0,558.5485527593953,22.631680749719216,46.476228195000004,119.15949525287161,122.83361731671468,0.02991137234336843,0.03380235086892668,275.54846399859605,1.2670640476791297,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.14225857672774803
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2030.0,745.2991005253593,18.548236319893885,49.474444340000005,137.47760610258877,143.1784956572429,0.03981666051514877,0.05102234797686725,368.2896455980655,1.3245635802708007,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.18982269088947162
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2035.0,777.4850939804517,16.92840188434509,51.19409131500001,155.1929412365844,163.1524501243711,0.04878571472092002,0.05163138440730561,452.9316550197909,1.3770416261122704,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.1980202479270286
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2040.0,865.8475273759559,14.14708271990256,52.913738290000005,172.75230580734333,183.04473655263592,0.05622904509102295,0.05794286592741567,523.6670686193037,1.4208975825439683,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.22052556809828996
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2045.0,915.6025871431453,12.098581109415063,54.45241879,190.95793620901196,203.70083631259055,0.06255693562310116,0.059968067076453385,584.159974166379,1.458403183983155,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2331978486950556
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2050.0,958.279082727138,10.200842183207225,55.99109929,209.08420634768737,224.30685615582973,0.06786528984904025,0.06146006480330493,635.1641850824151,1.4900257947510975,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2440672663875978
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2055.0,1003.6389954543511,8.137177034609454,56.806347175,228.71432747160617,246.4811990861756,0.07208205607746052,0.06215498062250592,675.8500702554624,1.5152510435583868,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.25562013246018767
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2060.0,1031.193229689734,6.516740419562631,57.621595060000004,248.40346343843234,268.6743449595552,0.07544777497894081,0.06141798520236718,708.4337723532755,1.5354529388590308,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.26263801143558463
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2065.0,1097.6833995929514,4.054073242552695,59.244130865,271.28849076144047,294.0913050503719,0.07753651297179892,0.06454454539204664,728.704138566039,1.5480205659109443,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.27957261253711574
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2070.0,1140.7362213459778,2.0618869773949062,60.86666667,294.3088209337577,319.41390506199025,0.07859734260272819,0.06579404083032638,739.0135734530135,1.5544124155408685,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2905378779852876
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2075.0,1193.18847049434,-0.23236996370610688,62.654864915,319.96120970857544,347.2094579694108,0.07847783991885357,0.06774957025185403,737.8517236344829,1.5536920686533795,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3038971146588978
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2080.0,1236.9968908147523,-2.4063134546922327,64.44306316,346.08362757628294,375.05252478523386,0.07723957391178574,0.06916842634509221,725.8201563610218,1.5462324969438335,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3150548260032103
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2085.0,1285.066262329975,-4.772770907709492,66.14006739,375.2921884373627,405.62458803513897,0.07477948944048873,0.07056769962338451,701.9563018224743,1.531436907129934,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3272977730884185
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2090.0,1323.100710883429,-6.965874953636478,67.83707162,405.3150541747826,436.3759891128353,0.07117929426227251,0.07133935051863316,667.126927054292,1.5098426947736612,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.33698489248226265
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2095.0,1367.107142122168,-9.498849261773058,70.1648392,439.0178646392281,470.1671095808115,0.06625143338791864,0.07300798165411915,619.6326807454267,1.4803962620621647,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3481930358817269
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2100.0,1392.084846769105,-11.636631191849458,72.49260678,473.8768626333869,504.22375413243356,0.060185366616179035,0.07334415072422473,561.4495247861794,1.4443227053674312,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.35455469002163115
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2105.0,1404.9774476024452,-13.524917561215505,74.82037436,510.1128438149575,538.7157466701055,0.053094610714365616,0.07291069201650126,493.8249369801019,1.4023954609276632,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.35783834913382295
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2110.0,1400.8259437055845,-14.965855948801392,77.14814194,547.8067546173584,573.7385079781882,0.04519786104685795,0.07133324084972759,418.9956572360949,1.356001307486379,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3567809888869305
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2115.0,1353.99368467729,-14.94322015812988,79.010356004,580.1374563575449,602.590002736099,0.03726007115386382,0.06709001692494468,344.2795564454455,1.3096773249961764,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3448531260692816
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2120.0,1284.542468642386,-13.999292881641898,80.872570068,613.3612810330687,632.1850064082014,0.02977565931542859,0.06139840117345571,274.28309203723603,1.2662795170630865,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3271643663431548
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2125.0,1170.5217970402477,-11.053162007014008,82.269230616,640.0061154974849,655.632126292894,0.02383350383356348,0.05316590213658161,219.01728200216598,1.232014714841343,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.29812406469072283
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2130.0,1023.9489811072318,-6.235323946523362,83.665891164,665.7808753284977,679.6932638706761,0.02046862795572065,0.04328817168034664,187.84066226954917,1.2126852106071206,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.26079294982416784
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2135.0,828.5197930555653,1.7652524183897735,84.596998196,682.301889531779,697.2382508538286,0.0214221771449842,0.03147465105285119,196.66692436149805,1.2181574931041288,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.21101844408793066
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2140.0,598.1596091426471,13.40750487583327,85.528105228,694.3446496364296,714.8173693002833,0.02864048992527133,0.01926664884187499,263.7044487406644,1.259720758219212,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.15234724757995122
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2145.0,320.02207580740816,31.967597852809252,85.993658744,691.769136001004,724.8811252570417,0.0456791991159879,0.007543328606832411,423.5424380047107,1.3588203115629207,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.08150748005864487
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 30,2150.0,0.0,84.00715985764488,86.45921226,668.0216668923428,733.5254720343952,0.08929997340157939,-1.549868982822252e-16,843.5782372929351,1.6192425071216199,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2020.0,146.131284191739,32.488050148836635,43.47801205,99.8017754269211,101.6022031,0.01772036056449345,0.004562637508384578,162.44025074418317,1.1969369554613936,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.037218659688247085
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2025.0,606.356048841111,21.63933767536468,46.476228195000004,119.2281078459578,122.83763260289489,0.029384519063517196,0.03835873019832033,270.63693912100655,1.2640189022550241,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.1544348258933813
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2030.0,743.6017758614041,18.526011659916712,49.474444340000005,137.47463555862032,143.09576670951932,0.03928230219633092,0.05094701592324759,363.2669974205901,1.321449538400766,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.18939039366169028
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2035.0,776.4255864160386,16.907967484018062,51.19409131500001,155.23579677619466,163.10471830204506,0.048244597751478595,0.05159573015207004,447.8068348406804,1.373864237601222,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.19775039844411246
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2040.0,864.411463338295,14.142621068411643,52.913738290000005,172.83308652160696,183.02560396538826,0.05568902504869642,0.057856713408908,518.5199401827385,1.417706362913298,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.22015981220280284
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2045.0,915.6461585972654,12.068435778475752,54.45241879,191.07616841041965,203.70683501265165,0.06200413747259654,0.0600203837319659,578.8621190751173,1.4551185138265728,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.23320894605269524
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2050.0,958.6673802862958,10.166211279694709,55.99109929,209.23253210235592,224.32923119002558,0.06729706604700789,0.0615383842875651,629.6931754735908,1.4866337687936264,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.24416616317613976
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2055.0,1003.8340392767041,8.10922168231507,56.806347175,228.89075853515965,246.51709471789437,0.0715014762075859,0.06220828475639017,670.2392838851662,1.511772356008803,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2556698088158606
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2060.0,1032.8283161061945,6.457106814030184,57.621595060000004,248.61271816388808,268.7234895671055,0.07483815961014217,0.06159521321571859,702.5248179553171,1.5317893871322967,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.26305445699843394
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2065.0,1097.9839212802108,4.02544037234834,59.244130865,271.52420405106506,294.1481013877383,0.07691328698005437,0.06459972813250547,722.6520198170588,1.5442682522865765,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2796491533987725
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2070.0,1141.1073329306334,2.032094191071168,60.86666667,294.57803462332924,319.48487716740726,0.07795937875027206,0.06585217822631216,732.8124907724147,1.5505677442788972,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.29063239762118936
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2075.0,1193.6314833504598,-0.263936840924922,62.654864915,320.2665057256005,347.29417602679524,0.07782356332721635,0.06781141368710474,731.49280656779,1.54974954007203,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.30400994706723966
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2080.0,1237.4217176260393,-2.4376108848815536,64.44306316,346.4257389137515,375.15042465314013,0.07656844788579717,0.06922636617298891,719.3047521433822,1.542192946328897,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3151630265476945
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2085.0,1285.6213775634233,-4.807825378484427,66.14006739,375.6759827702037,405.736509619305,0.07408878948879044,0.07063424931563415,695.26562525096,1.5272886876555953,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3274391572217049
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2090.0,1323.628935027045,-7.000779375566328,67.83707162,405.74201219158925,436.5015352713015,0.07046830444844615,0.07140144139744496,660.2617283731284,1.5055862715913397,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3371194276350131
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2095.0,1367.6182232254894,-9.534359288182573,70.1648392,439.49379651269373,470.3078381502986,0.06551887750541269,0.07306724121963377,612.5899319322156,1.4760297577979737,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.34832320481689244
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2100.0,1393.5489742745706,-11.700391656489446,72.49260678,474.4123671890633,504.3804209520098,0.05941557704873298,0.0734773194781205,554.0879736497683,1.4397585436628564,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3549275934944743
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2105.0,1405.5710915252707,-13.565149899702243,74.82037436,510.7007862215275,538.8838332051341,0.05229892835341066,0.07297308073913909,486.26222415125704,1.3977065789737795,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3579895462663319
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2110.0,1401.9431344684645,-15.023620073467207,77.14814194,548.4632300323414,573.9261577385253,0.044366208723639576,0.0714336128896148,411.14412378392103,1.351133356746031,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3570655298942888
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2115.0,1356.0697113135766,-15.034307064503441,79.010356004,580.8662190993768,602.7923532607416,0.03637427389839578,0.06725812909330019,335.9725884614038,1.3045270048460704,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3453818761538857
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2120.0,1287.6155381263811,-14.129593573903591,80.872570068,614.1765911032892,632.3987927364738,0.02881441559104605,0.061631427485907025,265.32462059188583,1.2607252647669693,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.3279470565655515
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2125.0,1171.0262538562351,-11.093239034131317,82.269230616,640.8712720589255,655.8549000486918,0.022845949597470265,0.05321060002628435,209.85842542122924,1.2263362237611621,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.29825254646425614
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2130.0,1024.4596163617102,-6.274873322590203,83.665891164,666.7152128426072,679.9448843770286,0.01945697634969707,0.04332861008434539,178.48405880827823,1.2068841164611326,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.2609230052046182
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2135.0,831.7942867314364,1.5949994489839938,84.596998196,683.3394037730815,697.5123658329552,0.020319298630567882,0.03166749940735388,186.4590560531982,1.2118286147529829,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.21185243570339923
