name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,carbonbudget,useBaselineCO2Intensity,maxReductParam,minEmissions,p_rel
SSP1 damageHowardTotal 0.00062 p50 0.015,2170.0,702.3518408398425,0.0,12.596412620000002,661.942834370137,678.3642971033721,0.02420743957686903,0.004293062377528794,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2875696036598615
SSP1 damageHowardTotal 0.00062 p50 0.015,2175.0,698.2071706799511,0.0,12.596412620000002,661.9727801789674,678.3949858071447,0.02420743957686903,0.004267728452281647,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.28587261778202055
SSP1 damageHowardTotal 0.00062 p50 0.015,2180.0,694.1701696942014,0.0,12.596412620000002,661.9962367018334,678.4190242388948,0.02420743957686903,0.004243052645316908,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2842197157663323
SSP1 damageHowardTotal 0.00062 p50 0.015,2185.0,690.235964732078,0.0,12.596412620000002,662.0150231815157,678.4382767731365,0.02420743957686903,0.0042190051699278145,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2826089023593059
SSP1 damageHowardTotal 0.00062 p50 0.015,2190.0,686.3999935270567,0.0,12.596412620000002,662.0304320342747,678.4540678883632,0.02420743957686903,0.0041955581396593625,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2810383095952013
SSP1 damageHowardTotal 0.00062 p50 0.015,2195.0,682.6579793206959,0.0,12.596412620000002,662.0433840812109,678.4673412493843,0.02420743957686903,0.004172685413200586,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2795061864061654
SSP1 damageHowardTotal 0.00062 p50 0.015,2200.0,679.0059079935918,0.0,12.596412620000002,662.0545368275159,678.4787706727652,0.02420743957686903,0.004150362454598668,1297.8077521851424,1.9008648063547884,SSP1,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2780108892587741
SSP1 nodamage 0.00062 p50 0.015,2020.0,64.5623570355342,31.617030463514656,40.06900391,101.81529689999999,101.81529689999999,0.0,0.0015301796542336063,158.0851523175733,1.1942367944368955,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.0264342888342891
SSP1 nodamage 0.00062 p50 0.015,2025.0,92.39832049906076,30.636857828239528,41.36111898,128.80853990246294,128.80853990246294,0.0,0.0022982506866945076,311.2694414587709,1.2892110537044381,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.03783139284290812
SSP1 nodamage 0.00062 p50 0.015,2030.0,113.90794802284168,30.02941484882981,42.653234049999995,155.7810617465155,155.7810617465155,0.0,0.002833353769043822,461.41651570292,1.3823022397358105,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.04663825388065888
SSP1 nodamage 0.00062 p50 0.015,2035.0,141.85037583318524,28.579214578259506,43.215865074999996,189.3861746405739,189.3861746405739,0.0,0.003431873350193418,604.3125885942175,1.470897804928415,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.05807894844921928
SSP1 nodamage 0.00062 p50 0.015,2040.0,174.74322142073135,26.917093892974954,43.7784961,222.9732247474987,222.9732247474987,0.0,0.004195904368196063,738.8980580590923,1.5543407959966373,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.07154653266960803
SSP1 nodamage 0.00062 p50 0.015,2045.0,212.1733740940597,24.411065284712148,43.11662696,256.919387752585,256.919387752585,0.0,0.0049602786247380645,860.953384482653,1.630015098379245,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.0868718632849963
SSP1 nodamage 0.00062 p50 0.015,2050.0,254.7928435488658,21.842670365484633,42.45475782,290.84295407505357,290.84295407505357,0.0,0.005846467950969596,970.1667363100761,1.6977273765122471,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.10432189790675636
SSP1 nodamage 0.00062 p50 0.015,2055.0,303.20868617847105,19.312804904401823,42.028343105000005,323.1834715771241,323.1834715771241,0.0,0.006942988951862288,1066.7307608320853,1.7575970717158929,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.1241451885515212
SSP1 nodamage 0.00062 p50 0.015,2060.0,356.12967713214147,16.754829212708035,41.601928390000005,355.48712245155303,355.48712245155303,0.0,0.008147526567618515,1150.5049068956255,1.8095370422752879,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.14581305856897073
SSP1 nodamage 0.00062 p50 0.015,2065.0,417.5466182739855,13.800554407446777,40.409729985000006,386.7569863933783,386.7569863933783,0.0,0.009439104632058609,1219.5076789328593,1.8523187609383729,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.17095949429417945
SSP1 nodamage 0.00062 p50 0.015,2070.0,490.0813383833829,10.758861661358885,39.217531580000006,417.9834012148614,417.9834012148614,0.0,0.010996850137168182,1273.3019872396537,1.8856712320885856,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2006579723226507
SSP1 nodamage 0.00062 p50 0.015,2075.0,568.9370257744308,7.48342362129228,36.304912765000005,445.72832589237953,445.72832589237953,0.0,0.012153473175632224,1310.7191053461152,1.9088698453145914,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.23294449518881705
SSP1 nodamage 0.00062 p50 0.015,2080.0,653.8474981382368,4.576849986558548,33.39229395,473.4502257541994,473.4502257541994,0.0,0.01316965155942299,1333.6033552789079,1.9230580802729231,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2677100777137147
SSP1 nodamage 0.00062 p50 0.015,2085.0,758.1642921122288,1.8244477854229544,31.005353925,497.8363711855881,497.8363711855881,0.0,0.014727855291398965,1342.7255942060226,1.928713868407734,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.31042134769813956
SSP1 nodamage 0.00062 p50 0.015,2090.0,834.9387858913599,0.014923486549695017,28.6184139,522.1698733949204,522.1698733949204,0.0,0.015166726475736239,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3418557506048811
SSP1 nodamage 0.00062 p50 0.015,2095.0,818.1951263173771,0.0,26.615663740000002,542.0911454634726,542.0911454634726,0.0,0.0133225017190117,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.33500025843197195
SSP1 nodamage 0.00062 p50 0.015,2100.0,801.8490260835641,0.0,24.61291358,562.2087317564082,562.2087317564082,0.0,0.011635540012780797,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.328307542200174
SSP1 nodamage 0.00062 p50 0.015,2105.0,788.6779902130711,0.0,22.61016342,582.4625571136266,582.4625571136266,0.0,0.010149545455229003,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3229148182905471
SSP1 nodamage 0.00062 p50 0.015,2110.0,777.4773902126507,0.0,20.60741326,602.8064069682388,602.8064069682388,0.0,0.008814274634447967,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.31832886590089854
SSP1 nodamage 0.00062 p50 0.015,2115.0,767.7529196509565,0.0,19.005213132,619.1777936307631,619.1777936307631,0.0,0.00781819518592632,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3143472971448681
SSP1 nodamage 0.00062 p50 0.015,2120.0,759.3087690819651,0.0,17.403013004,635.5661649507443,635.5661649507443,0.0,0.0069006008036370265,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3108899401747982
SSP1 nodamage 0.00062 p50 0.015,2125.0,751.8095663891015,0.0,16.201362908,647.928917270178,647.928917270178,0.0,0.0062418278399738,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3078194808682873
SSP1 nodamage 0.00062 p50 0.015,2130.0,745.1538945098023,0.0,14.999712812000002,660.276599412369,660.276599412369,0.0,0.005622653315667564,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.30509439521587195
SSP1 nodamage 0.00062 p50 0.015,2135.0,739.090565102998,0.0,14.198612748000002,668.5743532191472,668.5743532191472,0.0,0.005215278153778718,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.3026118371402941
SSP1 nodamage 0.00062 p50 0.015,2140.0,733.5672165186347,0.0,13.397512684000002,676.8445594977849,676.8445594977849,0.0,0.004825950880351774,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.300350367787012
SSP1 nodamage 0.00062 p50 0.015,2145.0,728.3818144399643,0.0,12.996962652000002,681.0544625336262,681.0544625336262,0.0,0.004620995228506241,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.29822726660912197
SSP1 nodamage 0.00062 p50 0.015,2150.0,723.5096707101031,0.0,12.596412620000002,685.2331146596714,685.2331146596714,0.0,0.004422387655844631,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2962324253345627
SSP1 nodamage 0.00062 p50 0.015,2155.0,718.780607570136,0.0,12.596412620000002,685.3476705130734,685.3476705130734,0.0,0.004393481683461361,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2942961667049609
SSP1 nodamage 0.00062 p50 0.015,2160.0,714.187323036576,0.0,12.596412620000002,685.4309732634526,685.4309732634526,0.0,0.004365405645584558,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.29241550101006736
SSP1 nodamage 0.00062 p50 0.015,2165.0,709.7230390875583,0.0,12.596412620000002,685.4924055071644,685.4924055071644,0.0,0.004338118112164545,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2905876530694839
SSP1 nodamage 0.00062 p50 0.015,2170.0,705.3814536713304,0.0,12.596412620000002,685.5383780396738,685.5383780396738,0.0,0.0043115805624779615,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2888100425831112
SSP1 nodamage 0.00062 p50 0.015,2175.0,701.156698022698,0.0,12.596412620000002,685.5733479903566,685.5733479903566,0.0,0.0042857571242248885,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.28708026665487524
SSP1 nodamage 0.00062 p50 0.015,2180.0,697.043298603591,0.0,12.596412620000002,685.6004473834676,685.6004473834676,0.0,0.004260614340896403,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.28539608420974505
SSP1 nodamage 0.00062 p50 0.015,2185.0,693.0361430839755,0.0,12.596412620000002,685.6218916343977,685.6218916343977,0.0,0.0042361209638359125,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2837554020650221
SSP1 nodamage 0.00062 p50 0.015,2190.0,689.1304498630961,0.0,12.596412620000002,685.6392543688331,685.6392543688331,0.0,0.004212247765938455,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.2821562624511752
SSP1 nodamage 0.00062 p50 0.015,2195.0,685.3217407013494,0.0,12.596412620000002,685.6536564851024,685.6536564851024,0.0,0.0041889673743677495,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.28059683180628714
SSP1 nodamage 0.00062 p50 0.015,2200.0,681.605816092419,0.0,12.596412620000002,685.6658980566324,685.6658980566324,0.0,0.004166254120019472,1342.800211638771,1.928760131216038,SSP1,nodamage,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.27907539069246834
SSP2 damageHowardTotal 0.00042 p50 0.015,2020.0,97.12944572359112,32.47801205,43.47801205,101.44495234859428,101.6022031,0.0015477100555677178,0.0031350622475981847,162.39006024999998,1.164427825305,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.03976849576849668
SSP2 damageHowardTotal 0.00042 p50 0.015,2025.0,196.06101476894418,28.598161674815266,46.476228195000004,122.76213654739936,123.13003061779521,0.002987850068338155,0.00872263958013189,305.3808686240763,1.2244839648221122,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.0802748494868858
SSP2 damageHowardTotal 0.00042 p50 0.015,2030.0,222.7219565779156,28.32939402218067,49.474444340000005,143.85987888978232,144.50812019123157,0.004485846889374768,0.010209653539995311,447.02783873497964,1.2839756922686916,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.09119085486111081
SSP2 damageHowardTotal 0.00042 p50 0.015,2035.0,251.62674904593325,27.11176446107962,51.19409131500001,165.0699421806919,166.06400079814082,0.0059859970413290355,0.011587480436789714,582.5866610403777,1.3409103976369587,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.10302557818718493
SSP2 damageHowardTotal 0.00042 p50 0.015,2040.0,282.73831126380315,25.695510667723145,52.913738290000005,186.16906572217505,187.569808929446,0.007467850051485874,0.013141314357769374,711.0642143789935,1.3948709700391775,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.11576383712807962
SSP2 damageHowardTotal 0.00042 p50 0.015,2045.0,315.12339778457556,24.042402465218693,54.45241879,208.16180979396484,210.03263448256035,0.008907304777681467,0.014699765353390699,831.276226705087,1.4453600152161366,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.12902352544061085
SSP2 damageHowardTotal 0.00042 p50 0.015,2050.0,349.3071010890002,22.216232296141484,55.99109929,230.0500167865314,232.44017996166798,0.010282917417852441,0.016420375626547464,942.3573881857944,1.4920141030380338,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.1430196359927312
SSP2 damageHowardTotal 0.00042 p50 0.015,2055.0,386.74688729252506,19.90605134410221,56.806347175,253.4716218242365,256.4341032701543,0.011552603215169205,0.018061540215900937,1041.8876449063055,1.5338168108606485,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.15834891094242512
SSP2 damageHowardTotal 0.00042 p50 0.015,2060.0,427.04896014836675,17.44090267907954,57.621595060000004,276.811504229863,280.3704954844411,0.012693886524788091,0.01991018286482044,1129.0921583017032,1.5704427064867155,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.1748501151023898
SSP2 damageHowardTotal 0.00042 p50 0.015,2065.0,475.5142920052242,14.763547200597793,59.244130865,303.3078412680245,307.5149590737424,0.01368101837513864,0.022419974229892694,1202.9098943046922,1.6014461556079709,SSP2,damageHowardTotal,0.00042,p50,0.015,2442.3716272551083,2.0,1.001,True,1344,True,2.2,0,0.19469366852236047
