name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,carbonbudget,useBaselineCO2Intensity,maxReductParam,minEmissions,p_rel
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2070.0,306.09761501989203,0.0,39.217531580000006,413.1103768191594,415.600146197412,0.00599078080465822,0.009545273027857279,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.32053422370617696
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2075.0,299.04931230163777,0.0,36.304912765000005,441.0635794492014,443.7218196087214,0.00599078080465822,0.008094587425356481,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.31315349896549266
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2080.0,292.7058443627717,0.0,33.39229395,469.04244068057164,471.86930626283845,0.00599078080465822,0.006853897204113294,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3065108514190316
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2085.0,287.9230691280859,0.0,31.005353925,493.74302067056783,496.71875384642476,0.00599078080465822,0.005954451999507093,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3015025041736226
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2090.0,283.1402938934001,0.0,28.6184139,518.4339503449472,521.5584929530368,0.00599078080465822,0.005146928992688414,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2964941569282136
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2095.0,279.3140737056515,0.0,26.615663740000002,538.6988315723846,541.9455083208036,0.00599078080465822,0.004546818566751971,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.29248747913188644
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2100.0,276.44440856484,0.0,24.61291358,558.9431894878014,562.3118766848766,0.00599078080465822,0.004015980641400876,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.28948247078464107
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2105.0,273.22232603433434,0.0,22.61016342,579.171424751087,582.6620252274228,0.00599078080465822,0.0035182765228014465,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.28610842384028395
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2110.0,270.705078283217,0.0,20.60741326,599.3884825691156,603.0009289595173,0.00599078080465822,0.0030711166332848907,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2834724540901502
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2115.0,268.43955079964854,0.0,19.005213132,615.5871012689864,619.2971748967368,0.00599078080465822,0.0027354895345139884,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.28110007659487496
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2120.0,266.52644070577423,0.0,17.403013004,631.7693931001289,635.5769955650424,0.00599078080465822,0.002424301823335371,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27909673769671134
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2125.0,264.61333061189987,0.0,16.201362908,643.9290129389127,647.809900053219,0.00599078080465822,0.002198401489919699,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2770933987985477
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2130.0,263.0526379077197,0.0,14.999712812000002,656.0723456806942,660.0264192839076,0.00599078080465822,0.0019864714670643257,271.51270218663916,1.2645618753557164,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27545909849749584
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2135.0,261.13952781384535,1.8700207906771796e-05,14.198612748000002,664.1919689953559,668.1949806937855,0.0059907838491593535,0.0018426882063569312,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27345575959933216
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2140.0,260.1829727669082,0.0,13.397512684000002,672.2967850882516,676.3486436188441,0.0059907838491593535,0.0017130588875190992,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2724540901502504
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2145.0,258.78499875457754,0.0,12.996962652000002,676.3775929316884,680.4540460408047,0.0059907838491593535,0.001642819115405834,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27099018291015414
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2150.0,257.31330762609673,0.0,12.596412620000002,680.4447923815596,684.5457580529136,0.0059907838491593535,0.0015730858845196636,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.269449081803005
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2155.0,256.35675257915955,0.0,12.596412620000002,680.4891616605968,684.5903947406989,0.0059907838491593535,0.0015680176603918977,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26844741235392316
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2160.0,255.4001975322224,0.0,12.596412620000002,680.5209041725489,684.6223285612675,0.0059907838491593535,0.001562873323051433,271.5127956876787,1.264561933326361,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26744574290484135
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2165.0,253.4870874383481,0.004351956681168764,12.596412620000002,680.5433551652211,684.645402874531,0.005991492372675279,0.0015488786646957072,271.53455547108456,1.2645754243920726,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2654424040066778
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2170.0,252.53053239141093,0.0,12.596412620000002,680.5607780424501,684.6629307700122,0.005991492372675279,0.0015435863918641984,271.53455547108456,1.2645754243920726,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.264440734557596
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2175.0,251.57397734447375,0.0,12.596412620000002,680.5736258140998,684.6758559829767,0.005991492372675279,0.0015382256115519912,271.53455547108456,1.2645754243920726,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26343906510851417
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2180.0,250.2685950912207,0.0011881751569825726,12.596412620000002,680.5830984004485,684.6855189114406,0.005991685814407681,0.0015295991501147713,271.5404963468695,1.2645791077350592,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26207211657100565
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2185.0,248.70431220366225,0.013585617303667625,12.596412620000002,680.5891412747234,684.6931217550695,0.00599389763084869,0.0015185342796179382,271.6084244333878,1.2646212231487006,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26043405676126874
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2190.0,197.78590046460533,1.3472542775872756,12.596412620000002,680.4450934124133,684.699293324546,0.0062132383567632034,0.0010789809049138318,278.3446958213242,1.268797711409221,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.20711415886507162
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2195.0,101.76834770017038,4.500834387668142,12.596412620000002,679.9603579952683,684.722362186906,0.006954649730481458,0.00039877153688536507,300.8488677596649,1.2827502980109924,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.10656809046295429
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.001,2200.0,0.0,12.556117753263015,12.596412620000002,678.4258045606495,684.7336276861398,0.009212083167005924,0.0,363.62945652598,1.3216742630461078,SSP1,damageBurkeWithLag,0.00062,p05,0.001,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.0
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2020.0,50.01739380884741,29.06900391,40.06900391,101.56064136102137,101.81529689999999,0.002501152054084149,0.0017038974579070894,145.34501955,1.186337912121,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.052376384883897814
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2025.0,171.09774899258795,18.06900391,41.36111898,128.13338212826812,128.76217306963778,0.004883351425185993,0.009871286102488892,235.69003909999998,1.2423518242420002,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.17916730304366957
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2030.0,301.8143675769591,8.868604781310848,42.653234049999995,154.4835324135375,155.45797620326343,0.006268213529628398,0.021451159668998365,280.03306300655424,1.2698444990640638,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3160489636888039
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2035.0,345.85224940282774,4.7415160524611455,43.215865074999996,187.0889919450935,188.41756073278546,0.007051194074081714,0.02325050223759142,303.74064326885997,1.2845431988266933,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.36216382238772526
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2040.0,384.5080297430233,1.002587718528627,43.7784961,219.71894949554652,221.3165351256782,0.007218555221029744,0.024536691647957014,308.7535818615031,1.287651220754132,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.40264274131787076
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2045.0,375.95253188406235,0.034504699879075264,43.11662696,252.7624643645158,254.60178789570654,0.007224315062328558,0.020986583541888145,308.9261053608985,1.2877581853237572,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3936837369673674
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2050.0,355.8932190520819,0.029986231273539336,42.45475782,286.02957259630244,288.1124297310138,0.007229320639362705,0.017276839882488647,309.0760365172662,1.287851142640705,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.37267835845025493
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2055.0,340.5335967096299,0.0,42.028343105000005,317.977085296196,320.2925830776742,0.007229320639362705,0.01473480251902596,309.0760365172662,1.287851142640705,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.35659432387312184
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2060.0,327.22119919749014,0.013509191503006801,41.601928390000005,350.0470303626601,352.5968612626831,0.007231575717639151,0.012731605992865283,309.1435824747812,1.2878930211343644,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.34265406823949185
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2065.0,316.6197205362008,0.0033520236039081804,40.409729985000006,381.218864496028,383.9959753320719,0.00723213526819476,0.010996833404801329,309.16034259280076,1.2879034124075366,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.33155258764607676
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2070.0,307.9796652343695,0.0,39.217531580000006,412.4469390759519,415.45154081651685,0.00723213526819476,0.009608124343182742,309.16034259280076,1.2879034124075366,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.32250503783497825
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2075.0,300.35828473826905,0.0,36.304912765000005,440.3253374763594,443.53302833317696,0.00723213526819476,0.008128119882555643,309.16034259280076,1.2879034124075366,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3145242070116861
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2080.0,293.7556228421292,0.010783284109802485,33.39229395,468.2372850016557,471.649164548421,0.007233935312981992,0.006875300480742649,309.21425901334976,1.287936840588277,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.30761014103591555
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2085.0,288.8796241750231,0.0,31.005353925,492.8826025297652,496.4740637918085,0.007233935312981992,0.005971505077079112,309.21425901334976,1.287936840588277,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.3025041736227045
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2090.0,284.0968489403373,0.0038451215870348643,28.6184139,517.521413237887,521.2927458389374,0.0072345771759801765,0.005162677062561762,309.23348462128496,1.2879487604651967,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.29749582637729544
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2095.0,280.2706287525886,0.0,26.615663740000002,537.7445341815935,541.6632386852533,0.0072345771759801765,0.004561476222398141,309.23348462128496,1.2879487604651967,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.29348914858096825
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2100.0,277.4009636117771,0.0,24.61291358,557.9488488450369,562.0147882043434,0.0072345771759801765,0.004029462066481227,309.23348462128496,1.2879487604651967,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2904841402337228
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2105.0,273.6799830499675,0.006993131015016923,22.61016342,578.1375757977534,582.3513211866731,0.007235744533614633,0.003520903214267254,309.26845027636006,1.2879704391713434,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2865876655234318
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2110.0,271.66163333015413,0.0,20.60741326,598.3173186390583,602.6781437230312,0.007235744533614633,0.003082144086825446,309.26845027636006,1.2879704391713434,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.28447412353923196
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2115.0,268.8776804007142,0.002698724089819797,19.005213132,614.485205010943,618.9641503188678,0.007236195029417262,0.0027376475685404853,309.28194389680914,1.2879788052160217,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.28155886988390844
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2120.0,266.87885809546833,0.0014495931288911813,17.403013004,630.6380305617073,635.2348676673829,0.007236437008811361,0.002425192252692748,309.2891918624536,1.2879832989547213,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27946577629382297
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2125.0,264.965748001594,0.00387605223167018,16.201362908,642.7753280207505,647.4610581076897,0.007237084035036729,0.0021993225359983513,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2774624373956594
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2130.0,264.00919295465684,0.0,14.999712812000002,654.8967802294902,659.6708737784913,0.007237084035036729,0.001994235592784242,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2764607679465776
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2135.0,262.09608286078253,0.0,14.198612748000002,663.0012104516627,667.8343840102317,0.007237084035036729,0.001850020718965528,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27445742904841397
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2140.0,261.13952781384535,0.0,13.397512684000002,671.0910911664711,675.9832386710095,0.007237084035036729,0.0017199580462055287,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27345575959933216
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2145.0,259.22641771997104,0.0,12.996962652000002,675.1643449727245,680.0861858507943,0.007237084035036729,0.0016446225519129824,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2714524207011686
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2150.0,258.26986267303386,0.0,12.596412620000002,679.2245262254224,684.1759651801838,0.007237084035036729,0.0015795977206456945,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.27045075125208673
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2155.0,257.31330762609673,0.0,12.596412620000002,679.2686174957652,684.2203778688869,0.007237084035036729,0.0015745782730465078,309.30857212361195,1.2879953147166394,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.269449081803005
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2160.0,255.4001975322224,0.0032624457114758306,12.596412620000002,679.2997868084981,684.2521497593972,0.0072376286324281015,0.0015607038409414164,309.3248843521693,1.288005428298345,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26744574290484135
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2165.0,254.44364248528524,0.0,12.596412620000002,679.3232729391646,684.2758071132049,0.0072376286324281015,0.0015555275180166468,309.3248843521693,1.288005428298345,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26644407345575954
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2170.0,253.48708743834808,0.0,12.596412620000002,679.340401373762,684.2930604208357,0.0072376286324281015,0.0015502788017948419,309.3248843521693,1.288005428298345,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2654424040066778
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2175.0,251.69423264439152,0.00951452502279457,12.596412620000002,679.3519488104681,684.3057868164135,0.00723921688429978,0.0015372892263913736,309.37245697728326,1.2880349233259156,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2635649920589845
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2180.0,250.6174222975366,0.008829343859959734,12.596412620000002,679.3609020327902,684.315821276446,0.007240690759440972,0.0015307962043672864,309.4166036965831,1.2880622942918816,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26243739565943236
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2185.0,249.66086725059944,0.005654152207637764,12.596412620000002,679.3677797230165,684.3233997337877,0.007241634602439448,0.0015253404777056266,309.44487445762127,1.2880798221637253,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.26143572621035055
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2190.0,198.21450638968855,1.3485960885893609,12.596412620000002,679.2183286095803,684.3291861232432,0.00746841961047441,0.0010811168534841367,316.1878549005681,1.2922604700383522,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.207562979309045
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2195.0,104.29861898789797,4.40911889792262,12.596412620000002,678.6927225658039,684.3517584562919,0.008269191713999773,0.0004132220130135194,338.2334493901812,1.3059287386219125,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.10921769798415332
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.015,2200.0,0.0,12.549203859757146,12.596412620000002,677.0404878187976,684.3565863526051,0.010690477274135558,0.0,400.9794686889669,1.3448312705871595,SSP1,damageBurkeWithLag,0.00062,p05,0.015,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.0
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.03,2020.0,50.01739380884741,29.06900391,40.06900391,101.56064136102137,101.81529689999999,0.002501152054084149,0.0017038974579070894,145.34501955,1.186337912121,SSP1,damageBurkeWithLag,0.00062,p05,0.03,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.052376384883897814
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.03,2025.0,151.10163915875887,19.294543285655838,41.36111898,128.11009551515446,128.76217306963778,0.005064201224148991,0.008157785582948145,241.8177359782792,1.2461509963065331,SSP1,damageBurkeWithLag,0.00062,p05,0.03,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.1582281083939062
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.03,2030.0,206.25687823286563,14.766907998347115,42.653234049999995,154.3349957438414,155.4932596760384,0.007448965534648743,0.011948702164198341,315.6522759700148,1.2919284111014093,SSP1,damageBurkeWithLag,0.00062,p05,0.03,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.21598465686880533
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.03,2035.0,246.94453408913648,10.965615892058068,43.215865074999996,186.8967828654694,188.684760893833,0.009476006540717011,0.013780850225251186,370.4803554303051,1.3259218203667893,SSP1,damageBurkeWithLag,0.00062,p05,0.03,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2585912815021476
CBA SSP1 damageBurkeWithLag 0.00062 p05 0.03,2040.0,283.0209106370033,7.498619610661494,43.7784961,219.3278504283273,221.76218898894155,0.010977248067909489,0.015198117786856981,407.97345348361256,1.3491675411598398,SSP1,damageBurkeWithLag,0.00062,p05,0.03,954.9607885256007,2.0,1.001,True,0,True,2.2,0,0.2963691431498143
